"  User:  Javier Ressogola    Last Refresh:  Saturday, November 8, 2025, 0:00:00",,,,,,,
OrderID,CustomerID,CustomerName,ProductID,Quantity,OrderDate,RequestedDeliveryDate,Comments
ORD1106739,CUST2708,Customer_150,PROD627,15,2025-11-06,2026/02/03,Inform customer once order is sent
ORD1106740,CUST1244,Customer_444,PROD623,8,2025-11-02,01-08-2026,
ORD1106741,CUST7915,Customer_63,PROD680,16,2025-11-05,2026/01/26,
ORD1106742,CUST2154,Customer_70,PROD486,13,04/11/2025,2026/01/31,Pay in 90 days
ORD1106743,CUST3585,Customer_374,PROD834,15,2025-11-07,2026/01/04,Contact customer before shipping
ORD1106744,CUST7952,Customer_357,PROD903,13,2025-11-03,2026/01/01,
ORD1106745,CUST7950,Customer_191,PROD960,20,2025-11-04,2025/12/31,Urgent delivery required
ORD1106746,CUST9035,Customer_223,PROD593,7,2025-11-06,01-31-2026,
ORD1106747,CUST8575,Customer_163,PROD134,14,05/11/2025,11-23-2025,Contact customer before shipping
ORD1106748,CUST4669,Customer_290,PROD344,9,2025-11-04,12-11-2025,Contact customer before shipping
ORD1106749,CUST9193,Customer_208,PROD935,11,2025-11-04,2025/11/11,Contact customer before shipping
ORD1106750,CUST7030,Customer_134,PROD960,13,2025-11-01,2025/12/18,Gift packaging requested
ORD1106751,CUST3216,Customer_35,PROD354,7,2025-11-01,2026/01/22,Gift packaging requested
ORD1106752,CUST9321,Customer_269,PROD115,6,2025-11-06,2026/02/01,
ORD1106753,CUST6466,Customer_398,PROD869,16,04/11/2025,2026/01/23,
ORD1106754,CUST4527,Customer_256,PROD933,2,2025-11-04,2026/01/20,
ORD1106755,CUST1166,Customer_214,PROD230,7,2025-11-06,01-30-2026,Urgent delivery required
ORD1106756,CUST6022,Customer_151,PROD739,3,05/11/2025,2026/01/07,Gift packaging requested
ORD1106757,CUST5673,Customer_278,PROD860,13,2025-11-04,11-20-2025,Gift packaging requested
ORD1106758,CUST9657,Customer_324,PROD423,19,04/11/2025,2025/12/05,Gift packaging requested
ORD1106759,CUST1770,Customer_497,PROD731,9,2025-11-01,2025/12/25,
ORD1106760,CUST7419,Customer_494,PROD566,6,03/11/2025,2025/11/05,Gift packaging requested
ORD1106761,CUST1930,Customer_43,PROD830,8,02/11/2025,11-15-2025,Gift packaging requested
ORD1106762,CUST2255,Customer_262,PROD576,4,2025-11-04,2025/11/19,Urgent delivery required
ORD1106763,CUST3600,Customer_367,PROD146,16,2025-11-07,2025/11/18,
ORD1106764,CUST1366,Customer_77,PROD276,3,2025-11-02,11-16-2025,
ORD1106765,CUST6131,Customer_18,PROD295,10,2025-11-04,11-18-2025,
ORD1106766,CUST5839,Customer_47,PROD594,9,01/11/2025,12-07-2025,Urgent delivery required
ORD1106767,CUST4003,Customer_491,PROD353,7,2025-11-03,2025/12/20,Gift packaging requested
ORD1106768,CUST2427,Customer_179,PROD771,14,04/11/2025,11-29-2025,Inform customer once order is sent
ORD1106769,CUST7751,Customer_367,PROD415,17,2025-11-04,12-17-2025,Gift packaging requested
ORD1106770,CUST6334,Customer_92,PROD922,11,07/11/2025,01-30-2026,Hold until payment confirmed
ORD1106771,CUST7514,Customer_133,PROD572,1,07/11/2025,2025/12/28,Hold until payment confirmed
ORD1106772,CUST8862,Customer_249,PROD619,4,2025-11-07,12-04-2025,Urgent delivery required
ORD1106773,CUST5513,Customer_281,PROD543,9,07/11/2025,2026/01/21,Urgent delivery required
ORD1106774,CUST1283,Customer_343,PROD371,7,03/11/2025,2025/11/13,
ORD1106775,CUST7203,Customer_481,PROD313,20,2025-11-02,01-18-2026,
ORD1106776,CUST2610,Customer_400,PROD309,5,2025-11-04,2025/11/15,Urgent delivery required
ORD1106777,CUST3833,Customer_220,PROD884,9,07/11/2025,12-08-2025,
ORD1106778,CUST1423,Customer_376,PROD724,18,2025-11-01,01-14-2026,
ORD1106779,CUST2557,Customer_197,PROD979,7,2025-11-02,2026/01/14,Inform customer once order is sent
ORD1106780,CUST7406,Customer_66,PROD425,19,02/11/2025,11-20-2025,
ORD1106781,CUST2961,Customer_57,PROD811,20,2025-11-02,12-10-2025,
ORD1106782,CUST4471,Customer_2,PROD127,14,02/11/2025,12-03-2025,
ORD1106783,CUST3784,Customer_138,PROD472,4,04/11/2025,01-07-2026,Gift packaging requested
ORD1106784,CUST8155,Customer_5,PROD603,20,2025-11-07,2025/11/18,Inform customer once order is sent
ORD1106785,CUST3446,Customer_122,PROD333,11,05/11/2025,11-21-2025,Inform customer once order is sent
ORD1106786,CUST7116,Customer_127,PROD460,14,2025-11-02,2026/01/11,
ORD1106787,CUST6800,Customer_358,PROD948,1,2025-11-07,2025/12/12,
ORD1106788,CUST5156,Customer_54,PROD372,15,2025-11-06,2026/01/09,Gift packaging requested
ORD1106789,CUST9818,Customer_89,PROD179,18,2025-11-06,2025/11/23,Gift packaging requested
ORD1106790,CUST2585,Customer_205,PROD299,13,2025-11-02,2026/01/18,Inform customer once order is sent
ORD1106791,CUST5666,Customer_330,PROD987,15,02/11/2025,2025/11/21,
ORD1106792,CUST3263,Customer_130,PROD262,14,2025-11-02,12-30-2025,
ORD1106793,CUST9395,Customer_383,PROD180,6,2025-11-03,2025/12/06,Urgent delivery required
ORD1106794,CUST8948,Customer_482,PROD932,18,03/11/2025,01-04-2026,Pay in 90 days
ORD1106795,CUST2479,Customer_227,PROD534,10,02/11/2025,2025/12/07,Pay in 90 days
ORD1106796,CUST1550,Customer_198,PROD807,11,02/11/2025,12-17-2025,Hold until payment confirmed
ORD1106797,CUST5897,Customer_428,PROD375,18,07/11/2025,2025/12/07,Urgent delivery required
ORD1106798,CUST7046,Customer_164,PROD105,18,06/11/2025,2026/02/04,Gift packaging requested
ORD1106799,CUST9095,Customer_70,PROD834,18,2025-11-07,11-23-2025,
ORD1106800,CUST8011,Customer_217,PROD282,12,2025-11-07,11-08-2025,Gift packaging requested
ORD1106801,CUST5927,Customer_100,PROD775,15,2025-11-04,11-20-2025,Urgent delivery required
ORD1106802,CUST5616,Customer_266,PROD356,19,2025-11-02,2025/12/27,Inform customer once order is sent
ORD1106803,CUST4894,Customer_3,PROD430,14,2025-11-05,2025/11/23,
ORD1106804,CUST1771,Customer_261,PROD279,1,2025-11-06,2026/01/06,Pay in 90 days
ORD1106805,CUST3989,Customer_88,PROD136,19,07/11/2025,2025/11/24,Contact customer before shipping
ORD1106806,CUST5485,Customer_393,PROD247,7,2025-11-06,12-21-2025,Gift packaging requested
ORD1106807,CUST3569,Customer_251,PROD986,19,2025-11-02,01-17-2026,
ORD1106808,CUST2423,Customer_12,PROD115,6,2025-11-02,2026/01/03,Inform customer once order is sent
ORD1106809,CUST9396,Customer_461,PROD638,8,2025-11-03,2026/01/21,Contact customer before shipping
ORD1106810,CUST3766,Customer_221,PROD908,2,02/11/2025,2025/11/25,
ORD1106811,CUST8664,Customer_243,PROD757,2,01/11/2025,12-01-2025,Hold until payment confirmed
ORD1106812,CUST6687,Customer_26,PROD488,18,2025-11-03,2025/11/22,Pay in 90 days
ORD1106813,CUST7048,Customer_421,PROD689,6,2025-11-06,11-13-2025,Pay in 90 days
ORD1106814,CUST4060,Customer_72,PROD761,17,04/11/2025,2025/12/24,
ORD1106815,CUST8482,Customer_495,PROD806,10,05/11/2025,12-11-2025,
ORD1106816,CUST7115,Customer_299,PROD163,8,2025-11-04,12-12-2025,
ORD1106817,CUST8720,Customer_65,PROD813,12,2025-11-05,2026/01/31,
ORD1106818,CUST3391,Customer_162,PROD716,19,04/11/2025,2026/01/08,Contact customer before shipping
ORD1106819,CUST3216,Customer_289,PROD801,15,05/11/2025,01-29-2026,Gift packaging requested
ORD1106820,CUST4016,Customer_415,PROD942,19,2025-11-06,12-20-2025,Hold until payment confirmed
ORD1106821,CUST8944,Customer_42,PROD906,19,03/11/2025,12-30-2025,Contact customer before shipping
ORD1106822,CUST2446,Customer_308,PROD931,3,2025-11-06,01-28-2026,
ORD1106823,CUST4090,Customer_113,PROD511,8,2025-11-03,01-22-2026,Contact customer before shipping
ORD1106824,CUST5353,Customer_6,PROD446,3,2025-11-03,2025/12/15,Contact customer before shipping
ORD1106825,CUST8108,Customer_216,PROD353,4,2025-11-06,01-29-2026,Inform customer once order is sent
ORD1106826,CUST2800,Customer_33,PROD451,10,2025-11-02,2025/11/17,Contact customer before shipping
ORD1106827,CUST6537,Customer_314,PROD362,20,2025-11-06,11-21-2025,Contact customer before shipping
ORD1106828,CUST6501,Customer_61,PROD587,7,02/11/2025,12-23-2025,Gift packaging requested
ORD1106829,CUST4654,Customer_46,PROD323,15,2025-11-03,2025/11/06,
ORD1106830,CUST9959,Customer_30,PROD219,4,01/11/2025,2025/12/24,Inform customer once order is sent
ORD1106831,CUST4853,Customer_82,PROD493,12,2025-11-07,2025/12/11,
ORD1106832,CUST2315,Customer_342,PROD626,20,2025-11-06,2026/01/30,Contact customer before shipping
ORD1106833,CUST6412,Customer_440,PROD433,3,2025-11-04,01-20-2026,Urgent delivery required
ORD1106834,CUST1668,Customer_457,PROD756,7,2025-11-03,2025/12/20,Urgent delivery required
ORD1106835,CUST1468,Customer_500,PROD390,20,2025-11-03,11-10-2025,Hold until payment confirmed
ORD1106836,CUST1094,Customer_214,PROD700,11,2025-11-04,01-22-2026,Hold until payment confirmed
ORD1106837,CUST4123,Customer_44,PROD507,16,05/11/2025,2025/11/27,Gift packaging requested
ORD1106838,CUST4893,Customer_363,PROD149,15,2025-11-03,2025/11/04,Hold until payment confirmed
ORD1106839,CUST8055,Customer_143,PROD121,17,01/11/2025,11-09-2025,Pay in 90 days
ORD1106840,CUST7157,Customer_190,PROD200,1,2025-11-07,12-19-2025,Pay in 90 days
ORD1106841,CUST9172,Customer_149,PROD693,9,03/11/2025,01-31-2026,Hold until payment confirmed
ORD1106842,CUST9605,Customer_187,PROD988,14,2025-11-04,12-17-2025,Hold until payment confirmed
ORD1106843,CUST8573,Customer_490,PROD622,4,07/11/2025,2025/11/26,
ORD1106844,CUST3035,Customer_4,PROD580,18,2025-11-07,2025/12/26,
ORD1106845,CUST3880,Customer_31,PROD182,20,04/11/2025,2025/11/10,Inform customer once order is sent
ORD1106846,CUST9605,Customer_62,PROD575,14,02/11/2025,12-04-2025,
ORD1106847,CUST9701,Customer_279,PROD216,3,2025-11-06,01-25-2026,Inform customer once order is sent
ORD1106848,CUST2613,Customer_452,PROD471,4,2025-11-05,11-09-2025,Hold until payment confirmed
ORD1106849,CUST5313,Customer_200,PROD579,14,07/11/2025,02-05-2026,
ORD1106850,CUST3276,Customer_412,PROD453,20,04/11/2025,12-27-2025,Pay in 90 days
ORD1106851,CUST6735,Customer_280,PROD408,15,05/11/2025,2026/01/30,
ORD1106852,CUST2044,Customer_131,PROD687,20,2025-11-01,11-10-2025,
ORD1106853,CUST1351,Customer_172,PROD410,10,2025-11-03,01-16-2026,Contact customer before shipping
ORD1106854,CUST2794,Customer_216,PROD457,8,05/11/2025,2026/01/23,Contact customer before shipping
ORD1106855,CUST1788,Customer_235,PROD513,13,06/11/2025,12-28-2025,Contact customer before shipping
ORD1106856,CUST5874,Customer_94,PROD114,8,01/11/2025,12-13-2025,Hold until payment confirmed
ORD1106857,CUST6687,Customer_402,PROD670,3,2025-11-01,11-18-2025,Pay in 90 days
ORD1106858,CUST4830,Customer_224,PROD329,11,01/11/2025,2026/01/27,
ORD1106859,CUST2686,Customer_292,PROD242,5,04/11/2025,11-20-2025,
ORD1106860,CUST4750,Customer_184,PROD284,14,2025-11-01,11-12-2025,Contact customer before shipping
ORD1106861,CUST7826,Customer_176,PROD443,17,01/11/2025,11-28-2025,Gift packaging requested
ORD1106862,CUST5259,Customer_481,PROD239,15,07/11/2025,11-08-2025,Hold until payment confirmed
ORD1106863,CUST3172,Customer_330,PROD742,2,01/11/2025,11-23-2025,Contact customer before shipping
ORD1106864,CUST7538,Customer_242,PROD851,10,2025-11-01,12-30-2025,Contact customer before shipping
ORD1106865,CUST2854,Customer_390,PROD179,11,04/11/2025,12-12-2025,Inform customer once order is sent
ORD1106866,CUST8548,Customer_174,PROD297,4,07/11/2025,01-12-2026,Inform customer once order is sent
ORD1106867,CUST3468,Customer_57,PROD452,5,2025-11-07,01-22-2026,Urgent delivery required
ORD1106868,CUST2034,Customer_194,PROD493,7,06/11/2025,01-24-2026,Pay in 90 days
ORD1106869,CUST2574,Customer_223,PROD876,18,06/11/2025,01-11-2026,Pay in 90 days
ORD1106870,CUST2371,Customer_426,PROD817,11,03/11/2025,01-05-2026,Contact customer before shipping
ORD1106871,CUST7024,Customer_52,PROD282,4,05/11/2025,01-14-2026,Contact customer before shipping
ORD1106872,CUST2277,Customer_241,PROD688,3,2025-11-05,2025/12/14,Contact customer before shipping
ORD1106873,CUST8757,Customer_459,PROD547,13,05/11/2025,2025/12/24,Inform customer once order is sent
ORD1106874,CUST2678,Customer_249,PROD225,5,2025-11-01,12-01-2025,Urgent delivery required
ORD1106875,CUST5397,Customer_63,PROD747,15,2025-11-03,12-22-2025,Hold until payment confirmed
ORD1106876,CUST1095,Customer_25,PROD233,6,03/11/2025,2025/11/26,Gift packaging requested
ORD1106877,CUST6097,Customer_117,PROD322,7,2025-11-06,2026/02/03,Pay in 90 days
ORD1106878,CUST8399,Customer_321,PROD861,6,2025-11-01,2025/11/10,Inform customer once order is sent
ORD1106879,CUST8240,Customer_386,PROD964,1,2025-11-07,2026/01/25,
ORD1106880,CUST7908,Customer_416,PROD582,14,2025-11-06,2025/12/09,Contact customer before shipping
ORD1106881,CUST2910,Customer_373,PROD891,3,04/11/2025,02-01-2026,
ORD1106882,CUST1657,Customer_314,PROD989,4,01/11/2025,01-28-2026,
ORD1106883,CUST6432,Customer_96,PROD763,2,2025-11-03,2026/01/17,Gift packaging requested
ORD1106884,CUST7561,Customer_364,PROD454,3,01/11/2025,11-27-2025,Hold until payment confirmed
ORD1106885,CUST3975,Customer_70,PROD570,17,2025-11-02,01-15-2026,
ORD1106886,CUST6579,Customer_405,PROD319,6,2025-11-03,12-08-2025,Hold until payment confirmed
ORD1106887,CUST7704,Customer_307,PROD936,14,03/11/2025,01-02-2026,Gift packaging requested
ORD1106888,CUST6775,Customer_493,PROD710,6,05/11/2025,01-17-2026,Gift packaging requested
ORD1106889,CUST5840,Customer_176,PROD800,8,2025-11-03,2026/01/01,Contact customer before shipping
ORD1106890,CUST2078,Customer_486,PROD178,13,2025-11-01,2026/01/06,Gift packaging requested
ORD1106891,CUST3590,Customer_75,PROD267,7,2025-11-06,12-11-2025,Contact customer before shipping
ORD1106892,CUST8439,Customer_404,PROD923,10,05/11/2025,2025/12/14,Contact customer before shipping
ORD1106893,CUST6085,Customer_155,PROD436,3,06/11/2025,12-10-2025,Contact customer before shipping
ORD1106894,CUST2524,Customer_132,PROD235,13,06/11/2025,2025/11/14,Inform customer once order is sent
ORD1106895,CUST5420,Customer_120,PROD647,5,2025-11-04,12-26-2025,
ORD1106896,CUST3167,Customer_109,PROD850,20,2025-11-03,2025/12/15,Contact customer before shipping
ORD1106897,CUST3413,Customer_459,PROD443,19,07/11/2025,2025/11/22,
ORD1106898,CUST1171,Customer_422,PROD523,15,04/11/2025,2026/01/25,
ORD1106899,CUST8550,Customer_288,PROD127,8,07/11/2025,2026/01/25,Inform customer once order is sent
ORD1106900,CUST3636,Customer_27,PROD831,16,03/11/2025,2025/12/01,Hold until payment confirmed
ORD1106901,CUST4117,Customer_282,PROD261,17,2025-11-06,2026/01/18,
ORD1106902,CUST6250,Customer_7,PROD553,8,2025-11-05,01-09-2026,Contact customer before shipping
ORD1106903,CUST6951,Customer_19,PROD500,17,01/11/2025,12-16-2025,Pay in 90 days
ORD1106904,CUST9228,Customer_171,PROD504,14,2025-11-02,2025/11/12,Contact customer before shipping
ORD1106905,CUST8570,Customer_449,PROD832,6,2025-11-03,2025/12/03,
ORD1106906,CUST5997,Customer_138,PROD992,12,2025-11-04,12-19-2025,Urgent delivery required
ORD1106907,CUST4335,Customer_333,PROD135,3,03/11/2025,12-07-2025,Inform customer once order is sent
ORD1106908,CUST6313,Customer_146,PROD441,1,01/11/2025,2025/11/18,Inform customer once order is sent
ORD1106909,CUST9539,Customer_332,PROD614,10,2025-11-05,2025/11/18,Inform customer once order is sent
ORD1106910,CUST5014,Customer_29,PROD666,19,05/11/2025,2026/01/24,
ORD1106911,CUST3490,Customer_335,PROD289,5,2025-11-06,2025/11/12,Urgent delivery required
ORD1106912,CUST7991,Customer_209,PROD901,19,2025-11-04,2025/11/10,
ORD1106913,CUST9691,Customer_104,PROD813,18,02/11/2025,01-12-2026,Contact customer before shipping
ORD1106914,CUST1301,Customer_342,PROD107,20,2025-11-06,01-07-2026,Urgent delivery required
ORD1106915,CUST7709,Customer_95,PROD474,20,03/11/2025,01-18-2026,Pay in 90 days
ORD1106916,CUST6446,Customer_470,PROD293,2,2025-11-01,11-22-2025,Urgent delivery required
ORD1106917,CUST5234,Customer_200,PROD539,19,2025-11-02,2026/01/01,Gift packaging requested
ORD1106918,CUST5889,Customer_149,PROD123,7,06/11/2025,11-18-2025,Inform customer once order is sent
ORD1106919,CUST5265,Customer_466,PROD921,11,2025-11-07,02-05-2026,Pay in 90 days
ORD1106920,CUST6247,Customer_117,PROD266,4,2025-11-04,2026/01/27,
ORD1106921,CUST6314,Customer_451,PROD946,12,03/11/2025,11-04-2025,Hold until payment confirmed
ORD1106922,CUST6777,Customer_496,PROD635,7,06/11/2025,2025/12/27,Inform customer once order is sent
ORD1106923,CUST5619,Customer_401,PROD692,19,2025-11-02,2026/01/16,Contact customer before shipping
ORD1106924,CUST7657,Customer_449,PROD497,17,05/11/2025,2026/01/12,Pay in 90 days
ORD1106925,CUST3949,Customer_272,PROD452,10,2025-11-03,2025/11/29,Inform customer once order is sent
ORD1106926,CUST7967,Customer_53,PROD360,4,04/11/2025,12-04-2025,Pay in 90 days
ORD1106927,CUST5271,Customer_362,PROD242,1,2025-11-01,01-25-2026,
ORD1106928,CUST4001,Customer_333,PROD735,10,07/11/2025,2025/11/08,
ORD1106929,CUST4715,Customer_309,PROD553,16,06/11/2025,01-17-2026,Pay in 90 days
ORD1106930,CUST7052,Customer_300,PROD202,12,2025-11-07,01-23-2026,Urgent delivery required
ORD1106931,CUST5848,Customer_285,PROD875,15,05/11/2025,12-12-2025,Urgent delivery required
ORD1106932,CUST2711,Customer_134,PROD106,17,2025-11-07,2026/01/13,Hold until payment confirmed
ORD1106933,CUST2270,Customer_166,PROD814,13,05/11/2025,01-20-2026,
ORD1106934,CUST4269,Customer_234,PROD747,19,2025-11-01,2026/01/21,Hold until payment confirmed
ORD1106935,CUST6048,Customer_358,PROD589,13,2025-11-06,2025/12/07,Hold until payment confirmed
ORD1106936,CUST6076,Customer_242,PROD893,20,2025-11-01,2025/12/11,Urgent delivery required
ORD1106937,CUST4046,Customer_393,PROD613,10,2025-11-02,01-01-2026,
ORD1106938,CUST8482,Customer_143,PROD204,14,03/11/2025,12-04-2025,
ORD1106939,CUST7145,Customer_391,PROD551,18,03/11/2025,12-27-2025,Gift packaging requested
ORD1106940,CUST7505,Customer_35,PROD768,4,01/11/2025,2025/12/23,
ORD1106941,CUST3265,Customer_160,PROD172,16,01/11/2025,12-27-2025,Urgent delivery required
ORD1106942,CUST7664,Customer_327,PROD353,9,06/11/2025,2025/12/03,Pay in 90 days
ORD1106943,CUST1443,Customer_85,PROD773,18,2025-11-05,2025/12/01,Urgent delivery required
ORD1106944,CUST5421,Customer_40,PROD154,3,2025-11-01,2025/11/18,Pay in 90 days
ORD1106945,CUST8658,Customer_133,PROD817,18,01/11/2025,2025/12/12,Hold until payment confirmed
ORD1106946,CUST5490,Customer_454,PROD232,7,07/11/2025,01-11-2026,Contact customer before shipping
ORD1106947,CUST9831,Customer_79,PROD368,16,2025-11-06,11-08-2025,Pay in 90 days
ORD1106948,CUST3956,Customer_237,PROD629,12,04/11/2025,12-09-2025,
ORD1106949,CUST6407,Customer_141,PROD282,10,06/11/2025,2026/01/05,Inform customer once order is sent
ORD1106950,CUST6216,Customer_422,PROD911,10,04/11/2025,2025/12/26,Contact customer before shipping
ORD1106951,CUST8926,Customer_397,PROD815,6,2025-11-05,2026/01/03,Inform customer once order is sent
ORD1106952,CUST9572,Customer_332,PROD548,1,05/11/2025,2025/12/28,
ORD1106953,CUST5957,Customer_387,PROD850,9,2025-11-03,12-03-2025,Urgent delivery required
ORD1106954,CUST3824,Customer_292,PROD769,1,2025-11-06,12-02-2025,
ORD1106955,CUST9218,Customer_24,PROD241,18,03/11/2025,12-09-2025,Inform customer once order is sent
ORD1106956,CUST3160,Customer_338,PROD487,18,06/11/2025,2025/12/12,Urgent delivery required
ORD1106957,CUST5805,Customer_414,PROD568,20,01/11/2025,12-05-2025,Urgent delivery required
ORD1106958,CUST9037,Customer_325,PROD720,6,04/11/2025,2026/01/25,Gift packaging requested
ORD1106959,CUST3116,Customer_128,PROD799,17,02/11/2025,2025/11/04,
ORD1106960,CUST3822,Customer_305,PROD583,18,2025-11-01,12-25-2025,Contact customer before shipping
ORD1106961,CUST5392,Customer_217,PROD421,11,02/11/2025,11-03-2025,Inform customer once order is sent
ORD1106962,CUST3093,Customer_264,PROD660,4,2025-11-04,2026/01/23,Urgent delivery required
ORD1106963,CUST3859,Customer_368,PROD253,8,02/11/2025,01-05-2026,Urgent delivery required
ORD1106964,CUST7421,Customer_436,PROD159,17,2025-11-02,01-13-2026,Contact customer before shipping
ORD1106965,CUST9901,Customer_300,PROD763,20,03/11/2025,2026/01/12,
ORD1106966,CUST4516,Customer_352,PROD296,5,02/11/2025,2026/01/06,
ORD1106967,CUST7474,Customer_62,PROD716,19,2025-11-05,2026/01/01,Hold until payment confirmed
ORD1106968,CUST7553,Customer_101,PROD250,4,02/11/2025,2026/01/24,Contact customer before shipping
ORD1106969,CUST3925,Customer_42,PROD897,9,03/11/2025,01-27-2026,Urgent delivery required
ORD1106970,CUST8832,Customer_15,PROD831,2,2025-11-07,2025/12/11,
ORD1106971,CUST9067,Customer_411,PROD369,9,2025-11-02,11-25-2025,Hold until payment confirmed
ORD1106972,CUST1521,Customer_112,PROD603,9,05/11/2025,2025/12/22,Hold until payment confirmed
ORD1106973,CUST5404,Customer_434,PROD327,5,2025-11-06,2025/11/13,
ORD1106974,CUST7556,Customer_338,PROD104,18,02/11/2025,2025/11/03,Gift packaging requested
ORD1106975,CUST7255,Customer_248,PROD878,12,2025-11-05,2025/12/21,Gift packaging requested
ORD1106976,CUST6196,Customer_240,PROD960,8,2025-11-02,12-02-2025,Inform customer once order is sent
ORD1106977,CUST1610,Customer_95,PROD352,18,06/11/2025,2026/01/21,
ORD1106978,CUST6349,Customer_224,PROD708,10,2025-11-06,01-04-2026,Pay in 90 days
ORD1106979,CUST9593,Customer_62,PROD257,2,04/11/2025,01-21-2026,Inform customer once order is sent
ORD1106980,CUST6786,Customer_82,PROD263,9,06/11/2025,11-24-2025,
ORD1106981,CUST8370,Customer_367,PROD351,15,2025-11-02,2025/11/09,Contact customer before shipping
ORD1106982,CUST2042,Customer_58,PROD556,11,06/11/2025,2025/12/19,Gift packaging requested
ORD1106983,CUST8862,Customer_127,PROD477,4,2025-11-01,12-25-2025,Urgent delivery required
ORD1106984,CUST9324,Customer_289,PROD143,16,01/11/2025,2026/01/30,Contact customer before shipping
ORD1106985,CUST9441,Customer_27,PROD340,1,2025-11-07,2025/11/29,
ORD1106986,CUST3220,Customer_113,PROD790,1,01/11/2025,2026/01/12,Urgent delivery required
ORD1106987,CUST2972,Customer_400,PROD427,11,2025-11-07,02-03-2026,Inform customer once order is sent
ORD1106988,CUST4765,Customer_261,PROD976,1,2025-11-02,12-20-2025,Pay in 90 days
ORD1106989,CUST4605,Customer_56,PROD254,19,2025-11-03,2026/01/31,Urgent delivery required
ORD1106990,CUST9936,Customer_56,PROD889,20,2025-11-05,2026/01/08,
ORD1106991,CUST8577,Customer_117,PROD241,6,2025-11-06,2026/01/20,Gift packaging requested
ORD1106992,CUST3347,Customer_465,PROD634,8,07/11/2025,2026/02/05,Hold until payment confirmed
ORD1106993,CUST2542,Customer_323,PROD139,14,2025-11-02,2025/11/06,Gift packaging requested
ORD1106994,CUST4219,Customer_465,PROD141,8,2025-11-05,2025/11/14,
ORD1106995,CUST5217,Customer_280,PROD502,16,2025-11-01,2025/12/31,Contact customer before shipping
ORD1106996,CUST7667,Customer_434,PROD994,9,2025-11-03,12-09-2025,Pay in 90 days
ORD1106997,CUST2733,Customer_176,PROD369,6,04/11/2025,2025/11/27,Gift packaging requested
ORD1106998,CUST9259,Customer_383,PROD147,17,04/11/2025,11-22-2025,Urgent delivery required
ORD1106999,CUST3149,Customer_83,PROD756,16,07/11/2025,2025/12/01,Urgent delivery required
ORD1107000,CUST3753,Customer_250,PROD897,5,2025-11-02,11-11-2025,
ORD1107001,CUST2110,Customer_373,PROD495,13,07/11/2025,2025/12/07,Gift packaging requested
ORD1107002,CUST8195,Customer_68,PROD576,15,2025-11-04,11-19-2025,Hold until payment confirmed
ORD1107003,CUST6775,Customer_97,PROD819,10,04/11/2025,2025/12/17,Gift packaging requested
ORD1107004,CUST1998,Customer_315,PROD490,18,2025-11-02,2025/12/06,Hold until payment confirmed
ORD1107005,CUST9256,Customer_251,PROD196,14,06/11/2025,12-14-2025,
ORD1107006,CUST3061,Customer_290,PROD195,16,04/11/2025,2025/11/29,Pay in 90 days
ORD1107007,CUST1033,Customer_469,PROD656,3,2025-11-01,11-03-2025,Gift packaging requested
ORD1107008,CUST4874,Customer_499,PROD998,4,07/11/2025,01-13-2026,
ORD1107009,CUST8808,Customer_328,PROD356,3,05/11/2025,2026/01/14,Contact customer before shipping
ORD1107010,CUST4046,Customer_163,PROD157,17,2025-11-01,01-20-2026,Hold until payment confirmed
ORD1107011,CUST5230,Customer_333,PROD398,12,2025-11-03,2026/01/27,Contact customer before shipping
ORD1107012,CUST8900,Customer_485,PROD264,15,2025-11-05,01-08-2026,
ORD1107013,CUST8175,Customer_419,PROD793,15,07/11/2025,11-17-2025,Pay in 90 days
ORD1107014,CUST7348,Customer_231,PROD682,19,2025-11-06,12-10-2025,Pay in 90 days
ORD1107015,CUST4583,Customer_242,PROD539,20,05/11/2025,2025/11/27,Gift packaging requested
ORD1107016,CUST6196,Customer_369,PROD719,7,2025-11-01,2026/01/10,Gift packaging requested
ORD1107017,CUST3896,Customer_257,PROD178,6,01/11/2025,2025/11/22,
ORD1107018,CUST2829,Customer_188,PROD544,16,01/11/2025,2025/11/06,Gift packaging requested
ORD1107019,CUST2673,Customer_312,PROD304,7,2025-11-03,12-27-2025,Hold until payment confirmed
ORD1107020,CUST8983,Customer_345,PROD287,18,2025-11-02,2026/01/06,Contact customer before shipping
ORD1107021,CUST6813,Customer_454,PROD813,5,01/11/2025,2025/11/07,Inform customer once order is sent
ORD1107022,CUST9861,Customer_81,PROD612,4,02/11/2025,12-10-2025,Hold until payment confirmed
ORD1107023,CUST8642,Customer_263,PROD311,1,2025-11-02,11-15-2025,Hold until payment confirmed
ORD1107024,CUST4539,Customer_449,PROD586,12,2025-11-01,2025/11/29,Contact customer before shipping
ORD1107025,CUST9690,Customer_58,PROD410,4,06/11/2025,2026/01/22,
ORD1107026,CUST2632,Customer_285,PROD397,11,2025-11-01,01-20-2026,Hold until payment confirmed
ORD1107027,CUST7988,Customer_180,PROD355,17,03/11/2025,11-15-2025,
ORD1107028,CUST7605,Customer_277,PROD396,12,2025-11-06,01-20-2026,
ORD1107029,CUST2625,Customer_25,PROD955,15,2025-11-03,2025/11/26,Contact customer before shipping
ORD1107030,CUST8763,Customer_85,PROD242,11,04/11/2025,2026/01/28,
ORD1107031,CUST6510,Customer_316,PROD354,4,06/11/2025,11-27-2025,
