"  User:  Javier Ressogola    Last Refresh:  Saturday, November 1, 2025, 0:00:00",,,,,,,
OrderID,CustomerID,CustomerName,ProductID,Quantity,OrderDate,RequestedDeliveryDate,Comments
O177700,C0291,Customer 291,P0876,10,2025-10-26,04/11/2025,Pay in 90 days
O177701,C0930,Customer 930,P0050,20,10-03-2025,2025-10-09,Pay in 90 days
O177702,C0908,Customer 908,P0628,10,17/10/2025,26/10/2025,Pay in 90 days
O177703,C0650,Customer 650,P0306,5,02/10/2025,10-12-2025,
O177704,C0330,Customer 330,P0275,11,10-28-2025,04/11/2025,
O177705,C0117,Customer 117,P0283,8,10-09-2025,10-12-2025,Inform customer once order is sent
O177706,C0099,Customer 99,P0682,10,2025-10-11,18/10/2025,
O177707,C0447,Customer 447,P0794,10,2025-10-08,09/10/2025,
O177708,C0118,Customer 118,P0713,16,10-12-2025,18/10/2025,
O177709,C0576,Customer 576,P0596,7,10-14-2025,2025-10-22,
O177710,C0526,Customer 526,P0200,4,28/10/2025,05/11/2025,Inform customer once order is sent
O177711,C0572,Customer 572,P0881,5,10-10-2025,20/10/2025,Pay in 90 days
O177712,C0730,Customer 730,P0123,5,10-21-2025,25/10/2025,Inform customer once order is sent
O177713,C0013,Customer 13,P0450,1,13/10/2025,2025-10-21,Pay in 90 days
O177714,C0908,Customer 908,P0292,15,2025-10-02,10/10/2025,Inform customer once order is sent
O177715,C0249,Customer 249,P0896,17,10-09-2025,12/10/2025,
O177716,C0230,Customer 230,P0723,7,2025-10-27,02/11/2025,
O177717,C0837,Customer 837,P0831,3,21/10/2025,10-24-2025,Pay in 90 days
O177718,C0420,Customer 420,P0614,16,10-16-2025,22/10/2025,Pay in 90 days
O177719,C0160,Customer 160,P0401,5,10-20-2025,2025-10-21,
O177720,C0163,Customer 163,P0618,20,12/10/2025,18/10/2025,Pay in 90 days
O177721,C0354,Customer 354,P0170,9,10-23-2025,2025-11-02,
O177722,C0031,Customer 31,P0165,7,10-17-2025,2025-10-24,
O177723,C0865,Customer 865,P0873,1,01/10/2025,07/10/2025,
O177724,C0893,Customer 893,P0486,8,02/10/2025,2025-10-05,
O177725,C0499,Customer 499,P0799,7,10-08-2025,09/10/2025,Inform customer once order is sent
O177726,C0033,Customer 33,P0136,18,03/10/2025,10-04-2025,Pay in 90 days
O177727,C0064,Customer 64,P0699,9,10-24-2025,2025-11-02,Pay in 90 days
O177728,C0032,Customer 32,P0723,1,2025-10-07,2025-10-17,Inform customer once order is sent
O177729,C0517,Customer 517,P0509,15,20/10/2025,2025-10-26,Pay in 90 days
O177730,C0687,Customer 687,P0425,7,2025-10-10,11/10/2025,Inform customer once order is sent
O177731,C0091,Customer 91,P0817,2,08/10/2025,18/10/2025,Inform customer once order is sent
O177732,C0049,Customer 49,P0702,9,2025-10-11,2025-10-18,
O177733,C0893,Customer 893,P0222,9,10-19-2025,2025-10-27,
O177734,C0413,Customer 413,P0292,9,2025-10-10,10-13-2025,Inform customer once order is sent
O177735,C0104,Customer 104,P0364,7,10-26-2025,29/10/2025,
O177736,C0667,Customer 667,P0601,6,10-15-2025,10-17-2025,Pay in 90 days
O177737,C0549,Customer 549,P0090,14,24/10/2025,2025-11-01,
O177738,C0276,Customer 276,P0598,18,10-09-2025,19/10/2025,
O177739,C0769,Customer 769,P0577,12,2025-10-18,2025-10-21,Pay in 90 days
O177740,C0345,Customer 345,P0892,15,2025-10-28,11-06-2025,Inform customer once order is sent
O177741,C0689,Customer 689,P0645,15,18/10/2025,2025-10-19,
O177742,C0562,Customer 562,P0805,10,15/10/2025,24/10/2025,Inform customer once order is sent
O177743,C0900,Customer 900,P0191,14,10-06-2025,10-08-2025,Inform customer once order is sent
O177744,C0381,Customer 381,P0400,16,2025-10-10,18/10/2025,
O177745,C0803,Customer 803,P0118,20,2025-10-01,09/10/2025,
O177746,C0887,Customer 887,P0673,6,10-12-2025,2025-10-19,Pay in 90 days
O177747,C0750,Customer 750,P0209,2,2025-10-14,21/10/2025,Pay in 90 days
O177748,C0232,Customer 232,P0451,18,27/10/2025,11-04-2025,Pay in 90 days
O177749,C0465,Customer 465,P0019,9,2025-10-09,2025-10-11,
O177750,C0211,Customer 211,P0792,17,2025-10-15,10-24-2025,Inform customer once order is sent
O177751,C0940,Customer 940,P0559,16,2025-10-08,2025-10-17,
O177752,C0050,Customer 50,P0761,10,2025-10-19,10-22-2025,
O177753,C0291,Customer 291,P0877,8,10-19-2025,2025-10-28,Inform customer once order is sent
O177754,C0930,Customer 930,P0444,10,10-04-2025,10-07-2025,Pay in 90 days
O177755,C0525,Customer 525,P0839,8,11/10/2025,15/10/2025,
O177756,C0230,Customer 230,P0176,12,2025-10-13,10-17-2025,Pay in 90 days
O177757,C0059,Customer 59,P0538,19,10-25-2025,30/10/2025,Inform customer once order is sent
O177758,C0543,Customer 543,P0307,13,2025-10-11,2025-10-14,Pay in 90 days
O177759,C0348,Customer 348,P0118,11,10-07-2025,10-12-2025,Inform customer once order is sent
O177760,C0216,Customer 216,P0883,9,2025-10-20,28/10/2025,
O177761,C0356,Customer 356,P0353,10,2025-10-24,10-29-2025,Pay in 90 days
O177762,C0887,Customer 887,P0629,15,10-21-2025,22/10/2025,
O177763,C0492,Customer 492,P0446,5,13/10/2025,2025-10-18,
O177764,C0020,Customer 20,P0173,19,10-28-2025,31/10/2025,
O177765,C0232,Customer 232,P0458,18,2025-10-18,10-23-2025,Pay in 90 days
O177766,C0389,Customer 389,P0750,7,2025-10-12,2025-10-14,Pay in 90 days
O177767,C0157,Customer 157,P0415,7,2025-10-03,2025-10-04,Pay in 90 days
O177768,C0191,Customer 191,P0193,16,10-25-2025,10-31-2025,Inform customer once order is sent
O177769,C0764,Customer 764,P0109,16,2025-10-02,10-03-2025,
O177770,C0226,Customer 226,P0627,2,06/10/2025,10-13-2025,Inform customer once order is sent
O177771,C0068,Customer 68,P0781,6,10-20-2025,30/10/2025,Pay in 90 days
O177772,C0995,Customer 995,P0756,12,24/10/2025,2025-11-02,
O177773,C0648,Customer 648,P0754,13,2025-10-27,10-28-2025,
O177774,C0749,Customer 749,P0012,1,2025-10-13,19/10/2025,Pay in 90 days
O177775,C0215,Customer 215,P0731,4,2025-10-17,2025-10-22,Pay in 90 days
O177776,C0438,Customer 438,P0863,4,10-02-2025,2025-10-05,
O177777,C0152,Customer 152,P0188,9,22/10/2025,2025-11-01,
O177778,C0351,Customer 351,P0586,16,02/10/2025,12/10/2025,
O177779,C0515,Customer 515,P0363,16,16/10/2025,22/10/2025,
O177780,C0703,Customer 703,P0125,9,2025-10-18,21/10/2025,
O177781,C0635,Customer 635,P0775,1,10-11-2025,10-17-2025,Inform customer once order is sent
O177782,C0129,Customer 129,P0662,3,21/10/2025,2025-10-28,
O177783,C0309,Customer 309,P0756,14,15/10/2025,2025-10-16,Inform customer once order is sent
O177784,C0614,Customer 614,P0101,18,2025-10-10,10-17-2025,
O177785,C0078,Customer 78,P0458,5,2025-10-10,18/10/2025,Pay in 90 days
O177786,C0446,Customer 446,P0349,17,10-02-2025,2025-10-03,
O177787,C0937,Customer 937,P0153,14,2025-10-16,10-26-2025,Inform customer once order is sent
O177788,C0351,Customer 351,P0320,16,2025-10-02,10-12-2025,Inform customer once order is sent
O177789,C0588,Customer 588,P0872,13,10-21-2025,2025-10-30,
O177790,C0411,Customer 411,P0740,6,10-02-2025,2025-10-04,
O177791,C0883,Customer 883,P0001,6,07/10/2025,10-09-2025,Pay in 90 days
O177792,C0244,Customer 244,P0528,7,25/10/2025,2025-11-04,Inform customer once order is sent
O177793,C0026,Customer 26,P0543,12,10-27-2025,11-04-2025,Inform customer once order is sent
O177794,C0024,Customer 24,P0402,12,10-24-2025,10-27-2025,Inform customer once order is sent
O177795,C0442,Customer 442,P0459,13,22/10/2025,10-30-2025,Inform customer once order is sent
O177796,C0216,Customer 216,P0669,2,08/10/2025,16/10/2025,Pay in 90 days
O177797,C0909,Customer 909,P0327,10,10-03-2025,10-13-2025,
O177798,C0042,Customer 42,P0677,12,2025-10-27,03/11/2025,Inform customer once order is sent
O177799,C0928,Customer 928,P0259,13,23/10/2025,24/10/2025,
O177800,C0078,Customer 78,P0197,7,10-15-2025,10-17-2025,Inform customer once order is sent
O177801,C0454,Customer 454,P0336,9,02/10/2025,07/10/2025,Inform customer once order is sent
O177802,C0225,Customer 225,P0186,20,10-26-2025,28/10/2025,Pay in 90 days
O177803,C0522,Customer 522,P0588,10,2025-10-16,2025-10-21,Pay in 90 days
O177804,C0097,Customer 97,P0191,8,2025-10-07,2025-10-08,Pay in 90 days
O177805,C0387,Customer 387,P0566,6,10-14-2025,2025-10-21,Inform customer once order is sent
O177806,C0616,Customer 616,P0784,15,2025-10-16,26/10/2025,
O177807,C0615,Customer 615,P0713,9,10-19-2025,10-29-2025,
O177808,C0656,Customer 656,P0233,1,06/10/2025,12/10/2025,
O177809,C0755,Customer 755,P0712,18,10-14-2025,10-18-2025,Pay in 90 days
O177810,C0830,Customer 830,P0042,11,17/10/2025,22/10/2025,Inform customer once order is sent
O177811,C0104,Customer 104,P0082,19,2025-10-04,2025-10-06,Pay in 90 days
O177812,C0361,Customer 361,P0330,14,10-23-2025,10-25-2025,Inform customer once order is sent
O177813,C0302,Customer 302,P0449,16,2025-10-15,17/10/2025,Inform customer once order is sent
O177814,C0967,Customer 967,P0669,11,16/10/2025,2025-10-25,Pay in 90 days
O177815,C0560,Customer 560,P0403,6,15/10/2025,19/10/2025,
O177816,C0380,Customer 380,P0391,6,2025-10-10,10-15-2025,Pay in 90 days
O177817,C0207,Customer 207,P0478,15,11/10/2025,16/10/2025,Pay in 90 days
O177818,C0963,Customer 963,P0169,13,10-11-2025,2025-10-16,Inform customer once order is sent
O177819,C0069,Customer 69,P0104,19,28/10/2025,31/10/2025,
O177820,C0907,Customer 907,P0461,5,04/10/2025,2025-10-07,Pay in 90 days
O177821,C0998,Customer 998,P0124,15,10-06-2025,10/10/2025,
O177822,C0248,Customer 248,P0696,14,2025-10-15,16/10/2025,Pay in 90 days
O177823,C0274,Customer 274,P0671,3,10-07-2025,10-10-2025,Pay in 90 days
O177824,C0972,Customer 972,P0283,1,18/10/2025,2025-10-23,
O177825,C0702,Customer 702,P0087,15,22/10/2025,10-24-2025,Inform customer once order is sent
O177826,C0755,Customer 755,P0644,2,19/10/2025,10-29-2025,Pay in 90 days
O177827,C0603,Customer 603,P0329,14,2025-10-02,10-10-2025,
O177828,C0526,Customer 526,P0601,9,10-07-2025,2025-10-15,Inform customer once order is sent
O177829,C0268,Customer 268,P0256,20,2025-10-25,2025-11-04,Inform customer once order is sent
O177830,C0532,Customer 532,P0897,9,10-23-2025,31/10/2025,Inform customer once order is sent
O177831,C0606,Customer 606,P0430,12,10-10-2025,10-13-2025,Inform customer once order is sent
O177832,C0317,Customer 317,P0686,14,10-14-2025,2025-10-19,
O177833,C0404,Customer 404,P0843,10,08/10/2025,13/10/2025,Pay in 90 days
O177834,C0318,Customer 318,P0044,6,15/10/2025,17/10/2025,Pay in 90 days
O177835,C0114,Customer 114,P0060,7,01/10/2025,10-04-2025,Pay in 90 days
O177836,C0802,Customer 802,P0117,5,10-03-2025,10/10/2025,Inform customer once order is sent
O177837,C0402,Customer 402,P0585,12,2025-10-06,14/10/2025,Inform customer once order is sent
O177838,C0344,Customer 344,P0898,4,26/10/2025,11-04-2025,Pay in 90 days
O177839,C0251,Customer 251,P0273,15,17/10/2025,10-24-2025,Inform customer once order is sent
O177840,C0160,Customer 160,P0358,3,04/10/2025,13/10/2025,Inform customer once order is sent
O177841,C0645,Customer 645,P0742,12,24/10/2025,31/10/2025,Pay in 90 days
O177842,C0690,Customer 690,P0397,15,10-26-2025,11-04-2025,Pay in 90 days
O177843,C0302,Customer 302,P0591,16,10-07-2025,10/10/2025,
O177844,C0070,Customer 70,P0728,9,2025-10-23,2025-10-26,Pay in 90 days
O177845,C0724,Customer 724,P0105,4,10-17-2025,2025-10-22,Pay in 90 days
O177846,C0304,Customer 304,P0010,16,10-17-2025,2025-10-19,Inform customer once order is sent
O177847,C0818,Customer 818,P0107,2,23/10/2025,30/10/2025,Inform customer once order is sent
O177848,C0732,Customer 732,P0815,18,2025-10-15,22/10/2025,Pay in 90 days
O177849,C0230,Customer 230,P0299,3,2025-10-09,2025-10-10,Inform customer once order is sent
O177850,C0810,Customer 810,P0132,14,10-24-2025,02/11/2025,
O177851,C0442,Customer 442,P0627,16,10-25-2025,2025-10-29,Inform customer once order is sent
O177852,C0235,Customer 235,P0005,13,10-28-2025,02/11/2025,
O177853,C0421,Customer 421,P0102,3,2025-10-07,11/10/2025,
O177854,C0283,Customer 283,P0648,1,10-08-2025,10-13-2025,
O177855,C0951,Customer 951,P0570,12,10-13-2025,2025-10-20,Pay in 90 days
O177856,C0930,Customer 930,P0413,5,2025-10-24,2025-10-27,Inform customer once order is sent
O177857,C0510,Customer 510,P0843,1,06/10/2025,11/10/2025,
O177858,C0511,Customer 511,P0795,8,2025-10-13,2025-10-14,Inform customer once order is sent
O177859,C0125,Customer 125,P0812,12,19/10/2025,23/10/2025,
O177860,C0070,Customer 70,P0097,4,22/10/2025,2025-10-26,
O177861,C0178,Customer 178,P0517,2,17/10/2025,21/10/2025,Pay in 90 days
O177862,C0817,Customer 817,P0394,8,2025-10-07,2025-10-15,Inform customer once order is sent
O177863,C0082,Customer 82,P0455,2,10-01-2025,10-09-2025,
O177864,C0109,Customer 109,P0408,14,2025-10-13,2025-10-15,Pay in 90 days
O177865,C0424,Customer 424,P0385,8,2025-10-13,20/10/2025,Inform customer once order is sent
O177866,C0447,Customer 447,P0324,18,10-22-2025,10-27-2025,Pay in 90 days
O177867,C0507,Customer 507,P0663,10,10-15-2025,2025-10-19,
O177868,C0538,Customer 538,P0790,20,10-27-2025,05/11/2025,Inform customer once order is sent
O177869,C0296,Customer 296,P0423,5,2025-10-17,10-18-2025,Inform customer once order is sent
O177870,C0554,Customer 554,P0836,12,10-22-2025,30/10/2025,
O177871,C0891,Customer 891,P0003,20,12/10/2025,2025-10-19,
O177872,C0274,Customer 274,P0124,13,10-21-2025,22/10/2025,Inform customer once order is sent
O177873,C0300,Customer 300,P0772,12,24/10/2025,25/10/2025,
O177874,C0369,Customer 369,P0397,11,2025-10-02,06/10/2025,Inform customer once order is sent
O177875,C0533,Customer 533,P0621,3,28/10/2025,11-07-2025,Inform customer once order is sent
O177876,C0001,Customer 1,P0262,7,14/10/2025,2025-10-17,Pay in 90 days
O177877,C0728,Customer 728,P0129,3,10-26-2025,2025-11-01,Inform customer once order is sent
O177878,C0300,Customer 300,P0494,7,2025-10-05,2025-10-06,
O177879,C0890,Customer 890,P0543,8,10-18-2025,2025-10-26,Inform customer once order is sent
O177880,C0828,Customer 828,P0480,18,10-27-2025,2025-10-30,
O177881,C0058,Customer 58,P0848,3,28/10/2025,11-01-2025,Inform customer once order is sent
O177882,C0930,Customer 930,P0272,6,04/10/2025,11/10/2025,Pay in 90 days
O177883,C0279,Customer 279,P0815,20,2025-10-03,10-08-2025,Pay in 90 days
O177884,C0614,Customer 614,P0580,12,2025-10-19,22/10/2025,Inform customer once order is sent
O177885,C0143,Customer 143,P0007,17,10-21-2025,10-28-2025,
O177886,C0871,Customer 871,P0414,2,2025-10-22,2025-10-25,
O177887,C0076,Customer 76,P0894,7,2025-10-22,27/10/2025,
O177888,C0480,Customer 480,P0860,19,2025-10-28,2025-11-06,Pay in 90 days
O177889,C0607,Customer 607,P0275,11,17/10/2025,10-23-2025,Inform customer once order is sent
O177890,C0685,Customer 685,P0096,6,10-05-2025,2025-10-13,Pay in 90 days
O177891,C0520,Customer 520,P0465,14,2025-10-19,2025-10-24,Inform customer once order is sent
O177892,C0692,Customer 692,P0219,19,19/10/2025,10-28-2025,Pay in 90 days
O177893,C0406,Customer 406,P0526,9,15/10/2025,10-24-2025,
O177894,C0540,Customer 540,P0456,6,28/10/2025,11-06-2025,Pay in 90 days
O177895,C0657,Customer 657,P0208,14,10-25-2025,2025-10-30,Pay in 90 days
O177896,C0920,Customer 920,P0271,4,2025-10-01,2025-10-06,Pay in 90 days
O177897,C0790,Customer 790,P0530,17,10-01-2025,2025-10-03,Pay in 90 days
O177898,C0360,Customer 360,P0106,15,2025-10-27,10-30-2025,
O177899,C0938,Customer 938,P0362,14,09/10/2025,10-15-2025,
O177900,C0387,Customer 387,P0223,11,10-22-2025,10-23-2025,
O177901,C0737,Customer 737,P0284,8,10-06-2025,2025-10-14,
O177902,C0115,Customer 115,P0593,1,2025-10-24,2025-10-27,Inform customer once order is sent
O177903,C0580,Customer 580,P0247,8,22/10/2025,2025-10-28,Inform customer once order is sent
O177904,C0880,Customer 880,P0785,20,10-10-2025,15/10/2025,Inform customer once order is sent
O177905,C0960,Customer 960,P0598,17,2025-10-07,16/10/2025,Inform customer once order is sent
O177906,C0462,Customer 462,P0835,1,2025-10-13,2025-10-17,Pay in 90 days
O177907,C0815,Customer 815,P0018,11,10-13-2025,22/10/2025,
O177908,C0141,Customer 141,P0784,14,17/10/2025,10-27-2025,
O177909,C0180,Customer 180,P0613,20,18/10/2025,2025-10-28,Inform customer once order is sent
O177910,C0689,Customer 689,P0620,15,09/10/2025,2025-10-12,
O177911,C0360,Customer 360,P0532,11,2025-10-27,29/10/2025,Inform customer once order is sent
O177912,C0970,Customer 970,P0362,16,10-24-2025,2025-10-30,Pay in 90 days
O177913,C0274,Customer 274,P0157,7,10-12-2025,10-20-2025,Inform customer once order is sent
O177914,C0622,Customer 622,P0053,17,2025-10-09,10-10-2025,Pay in 90 days
O177915,C0774,Customer 774,P0131,19,20/10/2025,10-27-2025,Inform customer once order is sent
O177916,C0890,Customer 890,P0459,9,03/10/2025,10-10-2025,Pay in 90 days
O177917,C0403,Customer 403,P0767,8,10-15-2025,2025-10-16,Inform customer once order is sent
O177918,C0835,Customer 835,P0175,5,2025-10-26,2025-10-29,Pay in 90 days
O177919,C0082,Customer 82,P0119,7,2025-10-14,10-16-2025,Inform customer once order is sent
O177920,C0996,Customer 996,P0540,1,10-11-2025,10-18-2025,
O177921,C0260,Customer 260,P0145,8,08/10/2025,2025-10-16,
O177922,C0360,Customer 360,P0516,1,17/10/2025,10-21-2025,
O177923,C0641,Customer 641,P0297,11,2025-10-21,29/10/2025,Pay in 90 days
O177924,C0771,Customer 771,P0549,19,2025-10-24,02/11/2025,
O177925,C0976,Customer 976,P0879,5,10-11-2025,2025-10-17,Inform customer once order is sent
O177926,C0133,Customer 133,P0024,2,2025-10-13,10-14-2025,Inform customer once order is sent
O177927,C0396,Customer 396,P0757,12,10-16-2025,2025-10-23,
O177928,C0679,Customer 679,P0867,16,03/10/2025,10-08-2025,
O177929,C0983,Customer 983,P0223,4,22/10/2025,28/10/2025,Pay in 90 days
O177930,C0597,Customer 597,P0489,2,2025-10-06,15/10/2025,
O177931,C0582,Customer 582,P0155,4,10-02-2025,10-07-2025,
O177932,C0339,Customer 339,P0771,5,2025-10-19,2025-10-25,Inform customer once order is sent
O177933,C0506,Customer 506,P0610,5,22/10/2025,10-26-2025,Pay in 90 days
O177934,C0208,Customer 208,P0594,9,10-02-2025,04/10/2025,
O177935,C0826,Customer 826,P0027,16,10-21-2025,10-29-2025,Pay in 90 days
O177936,C0733,Customer 733,P0337,15,10-22-2025,2025-11-01,
O177937,C0572,Customer 572,P0453,8,10-15-2025,17/10/2025,Inform customer once order is sent
O177938,C0823,Customer 823,P0075,3,22/10/2025,28/10/2025,
O177939,C0686,Customer 686,P0309,16,2025-10-06,10-15-2025,Inform customer once order is sent
O177940,C0037,Customer 37,P0822,4,10-26-2025,05/11/2025,
O177941,C0594,Customer 594,P0011,20,2025-10-07,12/10/2025,
O177942,C0970,Customer 970,P0475,1,10-01-2025,10-11-2025,Inform customer once order is sent
O177943,C0597,Customer 597,P0330,9,2025-10-06,2025-10-11,Pay in 90 days
O177944,C0919,Customer 919,P0745,5,25/10/2025,2025-10-26,
O177945,C0007,Customer 7,P0686,8,10-17-2025,10-24-2025,
O177946,C0525,Customer 525,P0332,9,28/10/2025,30/10/2025,Inform customer once order is sent
O177947,C0589,Customer 589,P0396,15,10-03-2025,2025-10-12,
O177948,C0636,Customer 636,P0556,12,07/10/2025,16/10/2025,Pay in 90 days
O177949,C0873,Customer 873,P0038,5,13/10/2025,2025-10-23,Inform customer once order is sent
O177950,C0470,Customer 470,P0426,1,2025-10-16,26/10/2025,Pay in 90 days
O177951,C0960,Customer 960,P0261,4,2025-10-05,2025-10-13,
O177952,C0766,Customer 766,P0414,4,2025-10-26,2025-10-28,Pay in 90 days
O177953,C0687,Customer 687,P0432,19,10-14-2025,2025-10-17,Pay in 90 days
O177954,C0720,Customer 720,P0537,12,10-07-2025,2025-10-14,Inform customer once order is sent
O177955,C0217,Customer 217,P0886,20,10-08-2025,10-18-2025,Inform customer once order is sent
O177956,C0790,Customer 790,P0233,10,10-15-2025,18/10/2025,Inform customer once order is sent
O177957,C0867,Customer 867,P0731,5,10-22-2025,2025-10-25,Pay in 90 days
O177958,C0283,Customer 283,P0075,9,2025-10-13,2025-10-14,
O177959,C0195,Customer 195,P0866,7,2025-10-20,25/10/2025,Pay in 90 days
O177960,C0483,Customer 483,P0189,3,10-14-2025,18/10/2025,
O177961,C0505,Customer 505,P0295,11,03/10/2025,2025-10-11,Inform customer once order is sent
O177962,C0268,Customer 268,P0065,2,2025-10-28,10-31-2025,
O177963,C0874,Customer 874,P0254,16,22/10/2025,11-01-2025,Pay in 90 days
O177964,C0402,Customer 402,P0602,8,20/10/2025,10-30-2025,Inform customer once order is sent
O177965,C0732,Customer 732,P0412,8,2025-10-23,10-29-2025,
O177966,C0329,Customer 329,P0444,8,2025-10-25,11-01-2025,
O177967,C0523,Customer 523,P0741,13,10-24-2025,10-27-2025,Pay in 90 days
O177968,C0494,Customer 494,P0630,3,2025-10-14,17/10/2025,
O177969,C0760,Customer 760,P0088,3,2025-10-01,2025-10-10,Pay in 90 days
O177970,C0464,Customer 464,P0671,17,22/10/2025,2025-10-28,Pay in 90 days
O177971,C0637,Customer 637,P0356,6,24/10/2025,11-02-2025,Inform customer once order is sent
O177972,C0497,Customer 497,P0798,18,13/10/2025,21/10/2025,
O177973,C0146,Customer 146,P0682,9,20/10/2025,10-27-2025,Inform customer once order is sent
O177974,C0403,Customer 403,P0620,18,10-16-2025,2025-10-20,Inform customer once order is sent
O177975,C0657,Customer 657,P0501,12,10-18-2025,2025-10-21,
O177976,C0558,Customer 558,P0372,14,10-21-2025,28/10/2025,Inform customer once order is sent
O177977,C0190,Customer 190,P0769,19,23/10/2025,2025-10-28,Inform customer once order is sent
O177978,C0341,Customer 341,P0553,7,10-02-2025,06/10/2025,Inform customer once order is sent
O177979,C0214,Customer 214,P0124,10,10-10-2025,10-16-2025,
O177980,C0402,Customer 402,P0361,1,10-14-2025,20/10/2025,
O177981,C0449,Customer 449,P0650,1,15/10/2025,2025-10-24,Inform customer once order is sent
O177982,C0717,Customer 717,P0222,16,26/10/2025,02/11/2025,
O177983,C0792,Customer 792,P0497,16,08/10/2025,10-09-2025,Pay in 90 days
O177984,C0471,Customer 471,P0817,1,10-24-2025,2025-10-30,Pay in 90 days
O177985,C0814,Customer 814,P0273,5,25/10/2025,11-02-2025,Pay in 90 days
O177986,C0263,Customer 263,P0889,7,07/10/2025,2025-10-09,
O177987,C0939,Customer 939,P0701,1,10-20-2025,2025-10-22,Pay in 90 days
O177988,C0710,Customer 710,P0285,6,2025-10-19,2025-10-21,
O177989,C0868,Customer 868,P0874,6,10-16-2025,10-22-2025,Inform customer once order is sent
O177990,C0147,Customer 147,P0672,4,03/10/2025,2025-10-05,Pay in 90 days
O177991,C0189,Customer 189,P0896,13,2025-10-12,10-18-2025,Inform customer once order is sent
O177992,C0637,Customer 637,P0427,17,10-27-2025,2025-10-31,
O177993,C0672,Customer 672,P0307,16,10-07-2025,2025-10-17,Pay in 90 days
O177994,C0470,Customer 470,P0610,12,2025-10-16,10-22-2025,Pay in 90 days
O177995,C0849,Customer 849,P0464,4,21/10/2025,2025-10-30,
O177996,C0797,Customer 797,P0799,8,10-21-2025,10-28-2025,Inform customer once order is sent
O177997,C0910,Customer 910,P0420,7,2025-10-18,21/10/2025,Inform customer once order is sent
O177998,C0964,Customer 964,P0738,2,10-23-2025,2025-10-30,
O177999,C0911,Customer 911,P0145,18,10-09-2025,15/10/2025,Inform customer once order is sent
O178000,C0753,Customer 753,P0617,5,2025-10-26,02/11/2025,Inform customer once order is sent
O178001,C0208,Customer 208,P0629,5,2025-10-16,2025-10-26,Pay in 90 days
O178002,C0091,Customer 91,P0456,9,07/10/2025,11/10/2025,
O178003,C0599,Customer 599,P0181,9,10-20-2025,2025-10-27,Inform customer once order is sent
O178004,C0506,Customer 506,P0601,6,2025-10-28,2025-11-02,Inform customer once order is sent
O178005,C0642,Customer 642,P0260,9,27/10/2025,2025-10-28,
O178006,C0949,Customer 949,P0042,10,10-05-2025,10-09-2025,Inform customer once order is sent
O178007,C0518,Customer 518,P0522,16,22/10/2025,10-24-2025,Inform customer once order is sent
O178008,C0626,Customer 626,P0566,20,25/10/2025,10-31-2025,Inform customer once order is sent
O178009,C0886,Customer 886,P0323,15,10-27-2025,11-05-2025,Inform customer once order is sent
O178010,C0331,Customer 331,P0870,13,10-16-2025,10-25-2025,
O178011,C0414,Customer 414,P0417,4,2025-10-25,10-26-2025,
O178012,C0256,Customer 256,P0332,14,2025-10-17,2025-10-19,
O178013,C0475,Customer 475,P0098,10,2025-10-23,2025-10-28,
O178014,C0201,Customer 201,P0451,20,21/10/2025,2025-10-28,Inform customer once order is sent
O178015,C0246,Customer 246,P0353,3,24/10/2025,02/11/2025,Inform customer once order is sent
O178016,C0703,Customer 703,P0361,16,2025-10-24,2025-10-30,Inform customer once order is sent
O178017,C0529,Customer 529,P0019,15,2025-10-24,2025-10-27,Inform customer once order is sent
O178018,C0730,Customer 730,P0874,3,2025-10-01,2025-10-11,
O178019,C0012,Customer 12,P0218,1,2025-10-01,10-08-2025,
O178020,C0312,Customer 312,P0161,14,10-01-2025,10-08-2025,
O178021,C0755,Customer 755,P0474,7,10-14-2025,2025-10-23,
O178022,C0106,Customer 106,P0800,20,11/10/2025,2025-10-13,Pay in 90 days
O178023,C0147,Customer 147,P0262,4,2025-10-20,10-27-2025,Inform customer once order is sent
O178024,C0313,Customer 313,P0785,10,01/10/2025,04/10/2025,
O178025,C0767,Customer 767,P0875,11,10-17-2025,2025-10-26,Pay in 90 days
O178026,C0382,Customer 382,P0030,2,10-24-2025,10-30-2025,
O178027,C0406,Customer 406,P0427,9,10-27-2025,10-31-2025,Inform customer once order is sent
O178028,C0523,Customer 523,P0557,8,2025-10-26,10-27-2025,
O178029,C0232,Customer 232,P0377,9,22/10/2025,2025-10-27,Pay in 90 days
O178030,C0297,Customer 297,P0367,19,2025-10-21,26/10/2025,
O178031,C0928,Customer 928,P0276,9,01/10/2025,06/10/2025,
O178032,C0715,Customer 715,P0225,3,03/10/2025,04/10/2025,Pay in 90 days
O178033,C0286,Customer 286,P0893,12,21/10/2025,2025-10-31,
O178034,C0074,Customer 74,P0721,15,10-01-2025,10-06-2025,Pay in 90 days
O178035,C0407,Customer 407,P0098,6,04/10/2025,08/10/2025,Pay in 90 days
O178036,C0223,Customer 223,P0091,9,10-24-2025,10-26-2025,Pay in 90 days
O178037,C0553,Customer 553,P0555,8,2025-10-06,15/10/2025,Pay in 90 days
O178038,C0015,Customer 15,P0742,2,23/10/2025,11-01-2025,Inform customer once order is sent
O178039,C0766,Customer 766,P0654,14,10-17-2025,2025-10-26,
O178040,C0048,Customer 48,P0806,17,10-22-2025,30/10/2025,
O178041,C0294,Customer 294,P0703,18,10-04-2025,09/10/2025,Pay in 90 days
